id,carat,cut,color,clarity,depth,table,x,y,z,price
1420,0.57,Good,H,SI1,,54.0,5.28,5.3,3.34,1218
12307,0.4,Ideal,D,VS2,60.4,56.0,4.77,4.73,2.87,1050
9382,0.61,Very Good,J,SI2,58.1,63.0,5.62,5.6,3.26,1125
25684,1.05,Fair,H,SI2,64.8,55.0,6.39,6.32,4.12,2717
603,0.3,Ideal,E,VS2,62.6,54.0,4.31,4.28,2.69,844
5632,1.11,Ideal,E,VS2,62.2,56.0,6.66,6.59,4.12,7459
10062,1.0,Premium,E,SI2,62.2,59.0,6.38,6.35,3.96,4390
10093,0.41,Ideal,F,VS2,,57.0,4.78,4.73,2.98,1107
16454,0.32,Ideal,G,VS2,59.8,57.0,4.43,4.46,2.66,561
24909,1.02,Very Good,F,VS1,61.9,59.0,6.38,6.44,3.97,7257
4452,1.06,Ideal,H,SI2,60.6,59.0,6.63,6.6,4.01,4267
17199,1.0,Premium,G,VVS1,62.1,59.0,6.29,6.4,3.94,8008
16721,1.03,Premium,I,SI1,,59.0,6.49,6.46,3.99,4441
23278,2.06,Ideal,F,SI2,62.7,57.0,8.19,8.09,5.1,15970
15158,0.7,Good,J,SI1,64.3,56.0,5.62,5.57,3.6,1442
12131,2.03,Very Good,E,SI2,63.1,56.0,8.01,7.99,5.05,14646
25068,1.0,Very Good,G,VVS2,63.0,54.0,6.37,6.43,4.03,8138
10080,0.52,Ideal,D,SI1,60.9,57.0,5.17,5.21,3.16,1600
9252,1.0,Very Good,F,SI2,62.9,59.0,6.27,6.38,3.98,4037
6207,0.44,Very Good,H,VVS1,63.1,56.0,4.83,4.87,3.06,1016
1743,1.03,Premium,E,SI2,62.0,59.0,6.49,6.42,4.0,4974
3717,1.0,Good,G,VS1,63.7,60.0,6.38,6.31,4.04,4805
8720,0.57,Very Good,E,VS2,60.7,58.0,5.37,5.33,3.25,1732
19496,0.3,Premium,F,VS2,60.4,58.0,4.33,4.31,2.61,776
17176,0.64,Ideal,H,VVS1,61.1,55.0,5.58,5.61,3.43,2084
24430,0.31,Ideal,F,VS2,61.5,56.0,4.34,4.37,2.68,625
5391,0.33,Very Good,H,VS1,59.7,59.0,4.52,4.53,2.7,579
17791,0.27,Very Good,E,IF,59.7,56.0,4.26,4.28,2.55,760
24803,1.52,Premium,F,VS2,61.4,58.0,7.42,7.37,4.54,15792
21893,0.52,Ideal,D,VS2,,56.0,5.2,5.15,3.17,1919
24069,0.57,Ideal,H,VS1,61.3,55.1,5.34,5.42,3.29,1720
14216,1.75,Ideal,F,SI2,62.9,57.0,7.71,7.59,4.81,11113
6052,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,8617
2350,0.38,Ideal,D,VVS2,60.3,57.0,4.77,4.71,2.86,1060
25497,0.33,Premium,G,VS1,61.3,58.0,4.42,4.45,2.72,666
24730,1.02,Ideal,G,SI2,62.6,58.0,6.42,6.4,4.01,4363
17155,0.34,Ideal,E,VS2,62.4,55.0,4.48,4.53,2.81,745
19728,0.5,Ideal,H,VS1,61.9,54.0,5.12,5.15,3.18,1370
24931,0.26,Ideal,G,VVS2,61.4,56.0,4.11,4.14,2.53,545
20329,0.93,Premium,G,SI2,61.4,56.0,6.27,6.23,3.84,3019
1919,0.45,Ideal,G,IF,61.7,55.0,4.93,4.96,3.05,1548
934,2.01,Good,I,SI2,56.9,59.0,8.41,8.3,4.74,11312
19623,0.47,Very Good,F,VVS2,62.1,56.0,4.96,4.99,3.09,1616
20993,0.9,Premium,G,I1,62.3,53.0,6.16,6.12,3.82,1939
26935,1.75,Ideal,I,SI1,61.8,56.0,7.67,7.71,4.75,13393
18121,0.74,Ideal,J,VS1,61.6,57.0,5.77,5.83,3.57,2154
11371,0.42,Ideal,D,VVS1,61.6,56.0,4.82,4.79,2.96,1621
18309,0.3,Ideal,G,VVS1,62.0,54.9,4.3,4.33,2.68,735
9820,0.47,Premium,G,VS2,61.0,59.0,5.03,5.0,3.06,1116
4315,0.48,Very Good,E,VVS1,60.6,56.0,5.13,5.06,3.09,2275
24711,0.27,Premium,E,VVS2,61.8,59.0,4.18,4.14,2.57,752
3196,1.54,Premium,G,SI2,61.6,58.0,7.45,7.3,4.57,7287
12568,1.52,Ideal,G,VVS2,60.6,57.0,7.45,7.49,4.52,15760
21637,1.21,Good,G,VS2,59.1,61.0,6.95,6.89,4.09,7359
11241,0.33,Premium,F,VS2,60.0,60.0,4.45,4.49,2.68,577
17573,0.32,Ideal,I,VS2,63.0,55.0,4.39,4.34,2.75,576
2873,0.31,Very Good,H,SI1,62.3,55.0,4.34,4.36,2.71,446
3903,0.43,Very Good,E,VVS2,60.8,57.0,4.89,4.92,2.98,1245
6543,0.4,Good,D,VS1,60.5,63.0,4.75,4.77,2.88,954
15711,1.2,Very Good,I,SI2,63.7,56.0,6.66,6.71,4.26,5490
11418,0.5,Ideal,I,SI1,62.0,55.0,5.08,5.11,3.16,982
10018,1.0,Good,D,VS2,65.7,55.0,6.17,6.22,4.07,6163
17329,0.75,Ideal,E,VS2,62.0,56.0,5.82,5.85,3.62,3120
19683,1.02,Premium,E,SI1,62.6,58.0,6.47,6.44,4.05,5278
6595,1.01,Ideal,D,SI2,,56.0,6.4,6.34,3.99,4872
570,0.35,Very Good,H,SI1,63.3,54.0,4.53,4.51,2.86,647
22256,0.52,Very Good,G,VS2,63.7,56.0,5.08,5.13,3.25,1446
21032,1.0,Premium,H,SI1,61.8,59.0,6.4,6.35,3.94,4150
13994,0.3,Ideal,E,VVS1,61.7,58.0,4.28,4.31,2.65,862
21671,0.71,Very Good,G,SI1,62.1,58.0,5.68,5.72,3.54,2206
9146,0.36,Very Good,E,VVS2,61.8,58.0,4.55,4.58,2.82,968
9834,1.01,Good,E,SI1,58.1,59.0,6.57,6.65,3.84,5627
8055,1.01,Good,G,SI2,63.8,53.0,6.41,6.31,4.06,4185
10557,0.41,Ideal,G,VS2,62.2,57.0,4.71,4.74,2.94,827
19323,0.34,Premium,G,VS2,61.1,60.0,4.53,4.51,2.76,765
15866,0.32,Ideal,D,VVS1,61.8,56.0,4.41,4.39,2.72,1140
14936,0.3,Ideal,E,VS1,60.6,56.0,4.35,4.36,2.64,735
4889,0.5,Very Good,G,VVS2,63.4,57.0,5.1,5.06,3.22,1806
3541,0.9,Very Good,E,I1,62.4,63.0,6.13,6.01,3.79,2245
12400,0.7,Very Good,H,VS2,62.7,59.0,5.59,5.64,3.52,2377
6147,0.71,Very Good,E,VS2,59.9,59.0,5.77,5.81,3.47,2921
5332,1.2,Fair,H,SI2,64.8,60.0,6.55,6.59,4.26,4916
8964,0.58,Premium,H,VS2,59.7,59.0,5.42,5.33,3.21,1439
847,1.14,Premium,G,VS2,61.9,58.0,6.72,6.68,4.15,6256
21057,1.06,Ideal,H,SI2,60.4,57.0,6.64,6.58,3.99,3799
20576,2.01,Good,J,SI1,59.6,61.0,8.08,8.14,4.83,11703
7874,1.23,Very Good,I,VS2,61.2,59.0,6.84,6.81,4.18,6826
3912,0.51,Ideal,F,VVS2,62.2,56.0,5.12,5.08,3.17,2203
25218,0.31,Ideal,E,VS1,61.2,55.0,4.4,4.43,2.7,722
210,0.33,Ideal,F,VS2,61.3,56.0,4.43,4.47,2.73,666
12312,1.23,Ideal,G,VS1,61.6,57.0,6.84,6.9,4.23,10859
17907,1.0,Fair,H,SI2,66.1,59.0,6.18,6.13,4.07,3472
16077,2.12,Ideal,J,SI1,62.1,56.0,8.17,8.25,5.1,14503
9808,1.52,Ideal,G,SI1,63.0,55.0,7.31,7.38,4.63,11510
2459,0.7,Ideal,G,VS2,60.8,57.0,5.67,5.74,3.47,2507
25313,1.09,Ideal,D,SI1,61.3,55.9,6.61,6.65,4.06,6532
3345,1.26,Ideal,G,SI1,61.9,56.0,6.92,6.98,4.3,7711
333,0.32,Ideal,E,VVS2,61.3,55.0,4.41,4.43,2.71,1010
4357,0.33,Ideal,G,IF,61.7,55.0,4.47,4.48,2.76,946
430,0.26,Very Good,I,SI1,59.2,60.0,4.2,4.24,2.5,445
21718,0.9,Good,H,SI1,63.8,56.0,6.07,6.02,3.86,2732
485,1.11,Ideal,J,VS2,61.7,54.0,6.64,6.69,4.11,5051
10079,0.58,Ideal,G,SI2,62.2,55.0,5.4,5.36,3.35,1343
2991,0.91,Premium,I,VS1,61.9,57.0,6.24,6.19,3.85,3669
24522,0.71,Ideal,G,VS2,62.4,57.0,5.69,5.66,3.54,2515
18657,0.32,Premium,I,VVS2,62.1,59.0,4.35,4.38,2.71,561
5619,0.52,Very Good,E,VS2,60.9,57.0,5.17,5.2,3.16,1689
2345,0.7,Fair,J,I1,64.7,59.0,5.59,5.5,3.59,1066
9297,0.52,Premium,D,SI1,58.7,58.0,5.32,5.28,3.11,1720
13213,1.0,Ideal,J,VS1,62.3,56.0,6.43,6.38,3.99,4032
615,0.32,Ideal,G,VVS1,61.9,56.0,4.4,4.39,2.72,1080
782,1.0,Ideal,G,VS2,62.3,56.0,6.43,6.32,3.97,5887
18956,0.8,Ideal,I,SI1,59.4,58.0,6.07,6.09,3.61,2927
24805,0.51,Good,E,VS2,63.8,57.0,5.07,5.05,3.23,1662
19833,0.33,Premium,D,SI2,62.7,58.0,4.39,4.41,2.76,492
6488,0.72,Very Good,G,VS1,63.8,58.0,5.64,5.68,3.61,2819
7142,2.01,Premium,H,SI1,59.6,59.0,8.27,8.19,4.9,17458
21432,1.06,Premium,E,VS2,62.3,58.0,6.49,6.52,4.05,6716
14133,0.56,Ideal,D,VS2,61.5,57.0,5.33,5.28,3.26,2066
24239,0.31,Very Good,E,VS2,61.8,59.0,4.3,4.37,2.68,680
693,0.71,Good,D,SI1,63.1,56.0,5.68,5.73,3.6,2719
3934,0.3,Very Good,D,SI1,62.2,58.0,4.28,4.31,2.67,552
19558,0.73,Fair,H,I1,66.2,56.0,5.62,5.46,3.69,1104
21021,1.01,Good,H,SI1,60.3,64.0,6.49,6.52,3.92,4242
1492,1.03,Ideal,G,VS1,,57.0,6.44,6.47,4.01,6558
14737,1.71,Premium,I,VS2,61.5,58.0,7.74,7.54,4.7,9116
15577,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,6418
8548,1.08,Premium,H,SI1,61.7,59.0,6.56,6.6,4.06,4740
15698,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,682
13304,1.05,Ideal,H,SI1,62.4,57.0,6.49,6.52,4.06,5128
25161,0.53,Very Good,G,VS1,63.2,55.0,5.15,5.13,3.25,1727
8503,0.33,Ideal,G,VVS1,61.5,56.0,4.45,4.46,2.74,868
13686,1.07,Ideal,F,SI1,62.3,53.0,6.57,6.59,4.1,6049
16232,0.7,Ideal,D,VS1,62.9,57.0,5.67,5.61,3.55,3229
20773,0.6,Very Good,F,SI1,63.2,57.0,5.39,5.33,3.39,1599
26861,0.3,Ideal,E,VS2,61.4,56.0,4.32,4.34,2.66,795
12651,0.56,Very Good,F,VS2,,56.0,5.2,5.22,3.23,1614
17439,0.3,Very Good,F,VS2,62.9,57.0,4.27,4.29,2.69,605
22780,0.3,Ideal,E,VS2,62.0,55.0,4.27,4.31,2.66,658
15302,0.4,Premium,F,VVS1,60.8,59.0,4.76,4.74,2.89,1323
17466,0.53,Very Good,D,SI1,61.4,57.0,5.2,5.26,3.21,1631
25843,2.14,Premium,G,SI2,60.4,59.0,8.32,8.38,5.04,17513
1091,0.9,Good,D,VVS1,62.9,58.0,6.01,6.1,3.81,8239
6903,1.01,Premium,E,SI1,62.9,58.0,6.41,6.35,4.01,5599
2252,0.25,Ideal,H,VVS1,62.5,56.0,4.03,4.06,2.53,450
14982,0.31,Premium,E,SI1,62.9,58.0,4.33,4.29,2.71,698
22285,1.41,Premium,G,SI1,59.5,59.0,7.35,7.3,4.36,8758
2164,1.01,Premium,H,SI2,60.6,61.0,6.45,6.38,3.89,3959
14163,0.38,Premium,E,SI2,59.9,56.0,4.79,4.72,2.85,596
10325,0.25,Very Good,E,VVS2,62.2,61.0,3.98,4.03,2.49,548
25602,0.7,Premium,G,VS2,61.3,58.0,5.74,5.68,3.5,2596
13221,1.01,Ideal,G,SI1,62.7,57.0,6.3,6.34,3.96,5555
8139,0.31,Ideal,F,VS2,61.8,56.0,4.33,4.37,2.69,625
24236,0.71,Very Good,I,VVS2,63.1,58.0,5.71,5.64,3.58,2450
20895,0.31,Premium,E,VS1,60.5,59.0,4.36,4.37,2.64,734
10053,0.41,Very Good,E,VS1,62.0,57.0,4.74,4.77,2.95,1079
6192,1.18,Ideal,E,SI2,60.8,57.0,6.89,6.83,4.17,4885
24285,1.51,Very Good,G,SI1,60.3,57.0,7.44,7.48,4.5,11836
12228,1.01,Ideal,E,SI1,62.0,57.0,6.38,6.45,3.98,5235
17328,0.51,Ideal,G,IF,62.9,58.0,5.07,5.11,3.2,2146
9938,1.5,Ideal,I,VS2,62.6,57.0,7.26,7.31,4.56,9586
10553,2.04,Fair,E,SI2,65.4,55.0,7.87,7.93,5.17,12799
8221,1.5,Very Good,E,SI2,63.3,57.0,7.28,7.23,4.59,7728
25325,0.72,Good,H,SI2,64.1,58.0,5.65,5.68,3.63,1674
8607,1.0,Ideal,D,IF,60.7,57.0,6.44,6.48,3.92,16469
15805,0.31,Premium,H,VS2,60.0,60.0,4.43,4.4,2.65,628
21979,1.01,Good,H,SI1,63.3,58.0,6.37,6.4,4.04,4559
15933,1.2,Good,H,SI1,63.7,58.0,6.72,6.68,4.27,5779
20390,1.09,Ideal,G,VS1,62.3,55.0,6.59,6.63,4.12,7820
6463,1.03,Very Good,G,SI2,63.9,59.0,6.33,6.39,4.07,4769
256,0.52,Very Good,G,VS1,62.3,58.0,5.14,5.17,3.21,1629
25282,1.0,Fair,E,VVS2,65.4,56.0,6.28,6.2,4.08,7918
17673,0.7,Very Good,G,SI1,63.5,56.0,5.64,5.7,3.6,2293
23858,0.32,Very Good,G,VVS1,60.9,57.0,4.41,4.44,2.69,676
16122,0.32,Ideal,D,VS2,62.6,57.0,4.37,4.41,2.75,758
22250,1.38,Premium,J,VS2,60.2,59.0,7.29,7.19,4.36,6175
1483,0.36,Ideal,I,IF,61.8,55.0,4.58,4.61,2.84,735
19598,1.11,Ideal,I,SI1,62.3,58.0,6.6,6.65,4.13,4771
16935,0.51,Very Good,G,VS2,62.4,57.0,5.09,5.11,3.18,1438
9264,0.71,Ideal,H,SI2,61.5,56.0,5.71,5.74,3.52,2122
6593,1.02,Premium,F,SI2,61.0,58.0,6.49,6.52,3.97,4043
18807,0.31,Ideal,D,VS1,62.0,54.0,4.35,4.36,2.7,683
13524,0.62,Ideal,H,VS2,61.2,54.0,5.51,5.6,3.4,1616
11212,1.5,Ideal,F,VS2,60.3,57.0,7.42,7.33,4.45,12641
21102,0.31,Ideal,H,VVS2,61.3,56.0,4.37,4.4,2.69,778
10566,0.56,Ideal,D,SI1,61.9,55.0,5.31,5.29,3.28,1803
22737,1.4,Ideal,G,VVS1,60.8,57.0,7.21,7.23,4.39,15134
12742,1.73,Premium,G,VS1,61.6,60.0,7.67,7.62,4.71,11867
17526,0.7,Premium,G,SI2,58.0,60.0,5.91,5.88,3.42,2268
19808,0.7,Good,H,VVS2,61.4,64.0,5.73,5.61,3.48,2475
22559,1.52,Ideal,F,VS2,,55.0,7.37,7.33,4.58,11405
3656,0.77,Very Good,F,SI1,59.6,60.0,5.95,5.97,3.55,3044
12666,2.15,Premium,H,SI2,62.8,58.0,8.22,8.17,5.15,17221
10910,0.3,Ideal,E,VS2,60.2,57.0,4.38,4.36,2.63,844
13396,0.5,Ideal,G,SI2,62.1,55.0,5.09,5.12,3.17,1080
22286,1.7,Very Good,H,VVS2,63.1,57.0,7.61,7.52,4.77,14275
8902,0.41,Ideal,I,VVS1,62.3,53.0,4.77,4.79,2.98,785
21638,0.32,Ideal,F,VS2,62.4,57.0,4.38,4.34,2.72,828
13657,0.91,Very Good,G,VVS2,62.1,60.0,6.14,6.19,3.83,4913
22207,0.35,Ideal,D,VS2,62.0,55.0,4.47,4.53,2.79,829
14020,0.36,Premium,E,SI1,60.9,60.0,4.61,4.56,2.79,810
6972,0.77,Ideal,H,VS2,61.3,56.0,5.91,5.94,3.63,3996
16089,1.01,Good,D,VS2,63.1,60.0,6.35,6.39,4.02,6999
2209,0.51,Very Good,E,VS1,61.1,59.0,5.14,5.2,3.16,1839
24731,0.52,Ideal,F,IF,62.2,55.0,5.14,5.18,3.21,2783
18862,0.9,Premium,G,SI1,61.0,60.0,6.17,6.12,3.75,3879
16027,0.7,Ideal,F,VS2,61.0,55.0,5.74,5.79,3.52,3468
14789,0.41,Ideal,E,SI1,62.5,55.0,4.73,4.77,2.97,755
18024,0.45,Good,E,SI1,63.9,57.0,4.86,4.81,3.09,1063
5420,1.19,Premium,I,SI2,60.1,59.0,6.9,6.82,4.12,4498
10831,1.16,Premium,E,VS1,58.7,58.0,6.89,6.87,4.04,8346
10744,0.32,Ideal,D,VS2,62.7,57.0,4.4,4.44,2.77,758
26936,1.51,Premium,H,SI2,60.2,59.0,7.43,7.33,4.44,8598
16930,2.18,Good,H,SI2,60.4,64.0,8.47,8.38,5.09,16842
22371,0.88,Ideal,I,SI1,62.4,55.0,6.12,6.16,3.83,3264
5782,0.4,Premium,G,SI1,62.7,59.0,4.71,4.67,2.94,900
1535,1.01,Very Good,E,SI1,60.8,59.0,6.43,6.5,3.93,6268
309,0.84,Good,G,VS1,63.6,57.0,5.98,5.93,3.79,3316
24767,0.74,Very Good,D,VS2,62.4,57.0,5.74,5.8,3.6,2906
20991,0.9,Fair,D,SI2,64.6,59.0,6.04,6.01,3.89,3847
23391,1.01,Premium,F,SI2,58.3,58.0,6.56,6.55,3.82,3897
3339,0.41,Ideal,E,VVS2,60.9,56.0,4.75,4.81,2.91,1187
4851,0.35,Very Good,G,VS1,61.2,56.0,4.53,4.56,2.78,706
13064,1.51,Premium,G,SI2,62.4,57.0,7.35,7.29,4.57,7695
17017,0.34,Ideal,H,VVS2,63.0,55.0,4.48,4.44,2.81,880
15535,0.95,Good,G,VVS2,57.7,59.7,6.5,6.58,3.77,5817
6395,0.41,Ideal,E,VVS2,61.4,53.9,4.79,4.81,2.95,1186
3743,0.71,Ideal,D,VS1,61.5,58.0,5.75,5.77,3.54,3582
2347,1.0,Ideal,H,SI2,62.6,56.0,6.38,6.34,3.98,4256
750,0.43,Ideal,H,VS2,62.5,56.0,4.81,4.85,3.02,1218
12243,0.45,Ideal,G,VVS1,61.5,57.0,4.95,4.91,3.03,1358
11110,0.7,Very Good,E,SI1,63.2,57.0,5.63,5.61,3.55,2518
11390,1.01,Ideal,G,IF,62.8,57.0,6.42,6.39,4.02,8778
16308,1.71,Premium,I,VS2,62.8,59.0,7.58,7.52,4.74,11958
10868,0.41,Ideal,J,VS1,61.3,57.0,4.81,4.84,2.96,648
10517,0.7,Good,I,SI1,58.2,61.0,5.8,5.84,3.39,2028
6394,1.03,Premium,H,SI1,61.1,59.0,6.56,6.5,3.99,4603
12762,0.35,Ideal,G,VS1,60.6,56.0,4.57,4.6,2.78,706
7694,0.51,Ideal,G,VVS2,61.3,56.0,5.16,5.19,3.17,1902
197,1.01,Very Good,G,VS1,58.8,58.0,6.52,6.61,3.86,6777
2417,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,997
22428,0.91,Very Good,I,VS2,,58.0,6.13,6.19,3.85,3579
1479,0.35,Ideal,F,SI2,62.8,55.0,4.53,4.48,2.83,591
5921,0.32,Ideal,G,SI1,61.3,57.0,4.4,4.37,2.69,612
8571,0.9,Good,F,SI1,63.9,58.0,6.12,6.08,3.9,3604
4019,0.3,Very Good,D,SI1,60.6,60.0,4.3,4.32,2.61,552
6720,0.29,Very Good,E,VVS2,61.4,58.0,4.25,4.31,2.63,633
11772,0.41,Ideal,D,VS1,61.0,57.0,4.78,4.82,2.93,1151
3214,1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,4872
16450,0.76,Ideal,H,VS2,61.4,57.0,5.85,5.88,3.6,3038
6669,0.52,Ideal,H,IF,59.2,58.0,5.23,5.31,3.12,1967
6450,1.3,Ideal,F,SI2,62.2,56.0,6.96,7.0,4.34,6442
181,0.96,Ideal,F,VS1,61.2,56.0,6.34,6.38,3.89,5767
24389,0.35,Ideal,F,SI1,62.2,56.0,4.48,4.52,2.8,583
7279,0.53,Ideal,E,VVS1,61.5,54.0,5.23,5.25,3.22,3323
24940,1.01,Ideal,G,VS2,61.0,56.0,6.46,6.49,3.95,6855
12446,1.0,Ideal,G,VVS2,60.8,57.0,6.45,6.47,3.93,7744
20101,1.0,Good,F,VS2,64.2,58.0,6.32,6.26,4.04,5606
7024,0.52,Ideal,G,VS1,62.1,54.0,5.14,5.17,3.2,1621
974,1.5,Good,G,SI1,59.7,65.0,7.46,7.34,4.42,9954
19734,1.11,Ideal,J,VS1,61.3,55.0,6.65,6.75,4.11,5012
7496,0.31,Ideal,H,SI1,61.0,56.0,4.38,4.41,2.68,530
5362,0.51,Ideal,E,SI1,62.8,55.0,5.12,5.07,3.2,1546
3292,2.16,Very Good,H,SI2,62.3,60.0,8.19,8.31,5.14,14824
4850,0.56,Very Good,G,VS1,59.9,60.0,5.37,5.41,3.23,1912
17739,1.09,Ideal,G,VS1,62.1,55.1,6.57,6.63,4.1,7487
19837,0.34,Ideal,H,VVS1,62.9,57.0,4.47,4.44,2.8,995
13234,1.07,Ideal,E,SI2,61.5,56.0,6.61,6.58,4.06,5704
25711,0.41,Ideal,G,VVS1,62.4,53.0,4.79,4.8,2.99,1068
19425,0.7,Ideal,F,VS2,61.8,54.0,5.68,5.71,3.52,2671
15910,0.52,Very Good,H,VS1,62.2,55.0,5.15,5.18,3.21,1659
25583,0.62,Ideal,F,VS1,62.0,54.0,5.46,5.5,3.4,2406
11905,0.39,Premium,G,SI1,61.7,57.0,4.77,4.7,2.92,854
26024,0.34,Premium,H,VS2,61.9,56.0,4.49,4.46,2.77,689
19515,1.01,Good,E,VS2,63.4,56.0,6.35,6.37,4.03,5954
16261,0.9,Very Good,H,VS2,62.7,59.0,6.1,6.15,3.84,4155
7911,0.7,Very Good,E,SI1,59.6,63.0,5.72,5.65,3.39,2396
12994,0.3,Ideal,G,VVS1,62.3,54.0,4.33,4.31,2.69,1013
22307,0.32,Premium,G,VS1,59.2,59.0,4.47,4.45,2.64,828
23932,0.7,Very Good,F,SI1,62.6,56.0,5.66,5.72,3.56,2196
14700,0.34,Ideal,E,SI2,61.4,55.0,4.5,4.52,2.77,454
2396,0.36,Ideal,F,IF,61.4,55.9,4.58,4.62,2.82,1138
3265,0.74,Ideal,F,VVS2,61.7,57.0,5.79,5.84,3.59,4157
13470,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,4544
15588,0.3,Premium,E,VS2,62.5,58.0,4.31,4.26,2.68,844
7086,1.0,Premium,H,VS2,59.4,61.0,6.51,6.46,3.85,5572
15031,0.54,Very Good,H,VS2,62.6,58.0,5.16,5.19,3.24,1338
5613,0.71,Good,F,VS2,63.0,59.0,5.59,5.65,3.54,2320
25423,1.51,Fair,D,SI2,66.2,54.0,7.19,7.08,4.72,6596
22963,1.22,Ideal,H,SI1,62.1,56.0,6.87,6.81,4.25,6388
21050,0.41,Ideal,D,VS1,61.3,54.0,4.83,4.8,2.95,1230
23357,0.7,Good,I,VS2,63.9,65.0,5.6,5.56,3.56,2268
23644,1.23,Premium,G,SI2,58.9,62.0,7.03,6.97,4.12,4408
21267,1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,6104
6702,0.31,Very Good,D,SI1,60.4,60.0,4.4,4.44,2.67,507
4173,1.36,Ideal,G,VVS2,61.1,57.0,7.14,7.2,4.38,11848
19138,1.05,Ideal,E,VS1,62.6,57.0,6.5,6.44,4.05,7762
19142,0.25,Very Good,F,VVS2,,57.0,3.98,4.08,2.54,548
9660,0.3,Ideal,E,VS2,61.5,56.0,4.29,4.33,2.65,658
24472,0.51,Ideal,E,VS1,62.7,56.0,5.1,5.14,3.21,1636
24753,1.65,Ideal,D,SI2,61.5,56.0,7.63,7.69,4.71,10847
15276,0.74,Ideal,F,IF,61.9,55.0,5.79,5.84,3.6,4383
18125,0.51,Ideal,F,VVS2,60.3,56.0,5.2,5.23,3.15,2138
20714,0.41,Ideal,E,VS1,61.8,55.0,4.8,4.75,2.95,1153
24190,0.77,Premium,G,VS2,61.3,57.0,5.93,5.88,3.62,2803
22650,0.72,Ideal,I,VVS2,62.4,53.0,5.75,5.78,3.6,2340
4500,1.33,Premium,H,SI2,61.0,59.0,7.1,7.06,4.32,5437
4848,0.44,Ideal,G,IF,61.6,55.0,4.9,4.93,3.03,2506
3302,0.33,Premium,I,VS1,59.5,60.0,4.54,4.5,2.69,668
3765,0.3,Premium,F,VS1,61.0,58.0,4.36,4.33,2.65,731
8126,0.4,Ideal,E,SI1,62.2,54.0,4.74,4.78,2.96,673
5056,0.91,Ideal,E,SI2,62.6,57.0,6.13,6.18,3.85,3772
22876,0.41,Ideal,F,VVS2,61.9,55.0,4.74,4.79,2.95,1115
5898,0.41,Good,E,SI1,,55.0,4.73,4.75,3.01,654
6567,1.06,Very Good,F,VS2,62.7,55.0,6.54,6.5,4.09,6627
21542,0.31,Ideal,G,VVS1,61.7,54.0,4.36,4.39,2.7,789
18767,0.5,Ideal,E,SI2,60.7,56.0,5.16,5.19,3.14,1359
2789,0.36,Good,D,SI1,63.2,56.0,4.52,4.56,2.87,619
11167,0.38,Premium,G,VS1,61.0,58.0,4.71,4.67,2.86,1069
2807,1.75,Very Good,G,VS2,62.6,58.0,7.63,7.67,4.79,16632
17069,1.5,Good,J,SI2,60.9,62.0,7.3,7.32,4.45,6746
21635,0.3,Ideal,E,VS1,60.7,57.0,4.36,4.31,2.63,911
25689,1.01,Premium,D,SI1,62.9,59.0,6.43,6.39,4.03,5543
5688,2.0,Fair,H,I1,69.8,54.0,7.6,7.56,5.29,5914
22589,2.41,Premium,J,VS1,61.1,60.0,8.66,8.6,5.27,15320
17583,0.35,Ideal,H,VS2,61.2,56.0,4.54,4.55,2.78,571
5527,1.06,Premium,F,VS2,62.2,57.0,6.58,6.53,4.08,6947
20624,0.4,Premium,F,VS1,61.9,59.0,4.7,4.67,2.9,1050
14895,0.7,Good,E,SI1,61.6,61.0,5.64,5.66,3.48,2111
12630,0.7,Good,H,SI1,63.7,57.0,5.58,5.57,3.55,2394
25411,0.38,Premium,H,SI1,59.7,60.0,4.68,4.66,2.79,812
17961,1.01,Fair,F,VS2,61.1,60.0,6.49,6.4,3.94,6271
13917,0.3,Ideal,E,VS2,60.2,57.0,4.36,4.38,2.63,658
24316,0.41,Premium,E,VS1,61.9,59.0,4.77,4.8,2.96,1079
19359,0.53,Very Good,G,VS1,61.9,57.0,5.19,5.22,3.22,1607
12633,1.88,Very Good,D,SI2,63.2,60.0,7.84,7.79,4.94,9791
24812,1.0,Very Good,D,VVS2,61.3,58.0,6.37,6.42,3.92,9487
5031,1.1,Good,E,SI2,63.3,56.0,6.53,6.58,4.15,4065
5078,1.24,Premium,F,SI2,61.4,58.0,6.94,6.9,4.25,5889
10663,1.26,Fair,G,SI2,53.2,61.0,7.44,7.36,3.94,4966
19562,1.01,Very Good,H,VS2,62.2,56.0,6.35,6.44,3.98,4821
4552,1.32,Premium,G,SI1,62.1,59.0,7.03,6.99,4.35,6542
60,1.01,Premium,G,VVS2,61.7,59.0,6.44,6.37,3.95,7466
13431,1.23,Very Good,G,SI2,63.4,58.0,6.8,6.77,4.3,5550
26353,1.12,Premium,G,VS2,60.7,53.0,6.81,6.7,4.1,6774
22815,1.2,Very Good,G,IF,60.9,55.0,6.9,6.93,4.21,10497
11585,0.78,Very Good,I,VVS2,61.4,56.0,5.91,5.95,3.64,2816
